x,V,n,p
4.091405e-07,-3.448658e-08,2.249997e+03,1.000001e+17
4.132319e-07,-3.440734e-08,2.249997e+03,1.000001e+17
4.173642e-07,-3.432140e-08,2.249997e+03,1.000001e+17
4.215378e-07,-3.422864e-08,2.249997e+03,1.000001e+17
4.257532e-07,-3.412893e-08,2.249997e+03,1.000001e+17
4.300107e-07,-3.402214e-08,2.249997e+03,1.000001e+17
4.343108e-07,-3.390812e-08,2.249997e+03,1.000001e+17
4.386539e-07,-3.378676e-08,2.249997e+03,1.000001e+17
4.430405e-07,-3.365791e-08,2.249997e+03,1.000001e+17
4.474709e-07,-3.352144e-08,2.249997e+03,1.000001e+17
4.519456e-07,-3.337721e-08,2.249997e+03,1.000001e+17
4.564651e-07,-3.322510e-08,2.249997e+03,1.000001e+17
4.610297e-07,-3.306495e-08,2.249997e+03,1.000001e+17
4.656400e-07,-3.289664e-08,2.249997e+03,1.000001e+17
4.702964e-07,-3.272002e-08,2.249997e+03,1.000001e+17
4.749994e-07,-3.253496e-08,2.249997e+03,1.000001e+17
4.797494e-07,-3.234133e-08,2.249997e+03,1.000001e+17
4.845469e-07,-3.213897e-08,2.249997e+03,1.000001e+17
4.893923e-07,-3.192776e-08,2.249997e+03,1.000001e+17
4.942862e-07,-3.170756e-08,2.249997e+03,1.000001e+17
4.992291e-07,-3.147823e-08,2.249997e+03,1.000001e+17
5.042214e-07,-3.123962e-08,2.249998e+03,1.000001e+17
5.092636e-07,-3.099162e-08,2.249998e+03,1.000001e+17
5.143562e-07,-3.073407e-08,2.249998e+03,1.000001e+17
5.194998e-07,-3.046684e-08,2.249998e+03,1.000001e+17
5.246948e-07,-3.018980e-08,2.249998e+03,1.000001e+17
5.299418e-07,-2.990281e-08,2.249998e+03,1.000001e+17
5.352412e-07,-2.960574e-08,2.249998e+03,1.000001e+17
5.405936e-07,-2.929846e-08,2.249998e+03,1.000001e+17
5.459995e-07,-2.898084e-08,2.249998e+03,1.000001e+17
5.514595e-07,-2.865274e-08,2.249998e+03,1.000001e+17
5.569741e-07,-2.831405e-08,2.249998e+03,1.000001e+17
5.625439e-07,-2.796463e-08,2.249998e+03,1.000001e+17
5.681693e-07,-2.760437e-08,2.249998e+03,1.000001e+17
5.738510e-07,-2.723314e-08,2.249998e+03,1.000001e+17
5.795895e-07,-2.685083e-08,2.249998e+03,1.000001e+17
5.853854e-07,-2.645731e-08,2.249998e+03,1.000001e+17
5.912392e-07,-2.605248e-08,2.249998e+03,1.000001e+17
5.971516e-07,-2.563623e-08,2.249998e+03,1.000001e+17
6.031231e-07,-2.520844e-08,2.249998e+03,1.000001e+17
6.091544e-07,-2.476903e-08,2.249998e+03,1.000001e+17
6.152459e-07,-2.431789e-08,2.249998e+03,1.000001e+17
6.213984e-07,-2.385492e-08,2.249998e+03,1.000001e+17
6.276124e-07,-2.338004e-08,2.249998e+03,1.000001e+17
6.338885e-07,-2.289316e-08,2.249998e+03,1.000001e+17
6.402274e-07,-2.239421e-08,2.249998e+03,1.000001e+17
6.466297e-07,-2.188310e-08,2.249998e+03,1.000001e+17
6.530959e-07,-2.135977e-08,2.249998e+03,1.000001e+17
6.596269e-07,-2.082416e-08,2.249998e+03,1.000001e+17
6.662232e-07,-2.027622e-08,2.249998e+03,1.000001e+17
6.728854e-07,-1.971588e-08,2.249998e+03,1.000001e+17
6.796143e-07,-1.914312e-08,2.249998e+03,1.000001e+17
6.864104e-07,-1.855790e-08,2.249999e+03,1.000001e+17
6.932745e-07,-1.796019e-08,2.249999e+03,1.000001e+17
7.002073e-07,-1.734998e-08,2.249999e+03,1.000001e+17
7.072093e-07,-1.672726e-08,2.249999e+03,1.000001e+17
7.142814e-07,-1.609204e-08,2.249999e+03,1.000001e+17
7.214242e-07,-1.544431e-08,2.249999e+03,1.000001e+17
7.286385e-07,-1.478412e-08,2.249999e+03,1.000001e+17
7.359249e-07,-1.411148e-08,2.249999e+03,1.000000e+17
7.432841e-07,-1.342645e-08,2.249999e+03,1.000000e+17
7.507170e-07,-1.272909e-08,2.249999e+03,1.000000e+17
7.582241e-07,-1.201946e-08,2.249999e+03,1.000000e+17
7.658064e-07,-1.129766e-08,2.249999e+03,1.000000e+17
7.734644e-07,-1.056377e-08,2.249999e+03,1.000000e+17
7.811991e-07,-9.817923e-09,2.249999e+03,1.000000e+17
7.890111e-07,-9.060239e-09,2.249999e+03,1.000000e+17
7.969012e-07,-8.290867e-09,2.249999e+03,1.000000e+17
8.048702e-07,-7.509971e-09,2.249999e+03,1.000000e+17
8.129189e-07,-6.717733e-09,2.250000e+03,1.000000e+17
8.210481e-07,-5.914352e-09,2.250000e+03,1.000000e+17
8.292586e-07,-5.100051e-09,2.250000e+03,1.000000e+17
8.375511e-07,-4.275070e-09,2.250000e+03,1.000000e+17
8.459266e-07,-3.439674e-09,2.250000e+03,1.000000e+17
8.543859e-07,-2.594146e-09,2.250000e+03,1.000000e+17
8.629298e-07,-1.738797e-09,2.250000e+03,1.000000e+17
8.715591e-07,-8.739621e-10,2.250000e+03,1.000000e+17
