x,V,n,p
6.964104e-07,4.129836e-27,2.250000e+10,1.000000e+22
7.032745e-07,4.129841e-27,2.250000e+10,1.000000e+22
7.102073e-07,4.129845e-27,2.250000e+10,1.000000e+22
7.172093e-07,4.129850e-27,2.250000e+10,1.000000e+22
7.242814e-07,4.129855e-27,2.250000e+10,1.000000e+22
7.314242e-07,4.129860e-27,2.250000e+10,1.000000e+22
7.386385e-07,4.129865e-27,2.250000e+10,1.000000e+22
7.459249e-07,4.129870e-27,2.250000e+10,1.000000e+22
7.532841e-07,4.129874e-27,2.250000e+10,1.000000e+22
7.607170e-07,4.129879e-27,2.250000e+10,1.000000e+22
7.682241e-07,4.129884e-27,2.250000e+10,1.000000e+22
7.758064e-07,4.129889e-27,2.250000e+10,1.000000e+22
7.834644e-07,4.129894e-27,2.250000e+10,1.000000e+22
7.911991e-07,4.129899e-27,2.250000e+10,1.000000e+22
7.990111e-07,4.129903e-27,2.250000e+10,1.000000e+22
8.069012e-07,4.129908e-27,2.250000e+10,1.000000e+22
8.148702e-07,4.129913e-27,2.250000e+10,1.000000e+22
8.229189e-07,4.129918e-27,2.250000e+10,1.000000e+22
8.310481e-07,4.129923e-27,2.250000e+10,1.000000e+22
8.392586e-07,4.129927e-27,2.250000e+10,1.000000e+22
8.475511e-07,4.129932e-27,2.250000e+10,1.000000e+22
8.559266e-07,4.129937e-27,2.250000e+10,1.000000e+22
8.643859e-07,4.129942e-27,2.250000e+10,1.000000e+22
8.729298e-07,4.129947e-27,2.250000e+10,1.000000e+22
8.815591e-07,4.129951e-27,2.250000e+10,1.000000e+22
8.902747e-07,4.129956e-27,2.250000e+10,1.000000e+22
8.990774e-07,4.129961e-27,2.250000e+10,1.000000e+22
9.079682e-07,4.129966e-27,2.250000e+10,1.000000e+22
9.169479e-07,4.129971e-27,2.250000e+10,1.000000e+22
9.260173e-07,4.129975e-27,2.250000e+10,1.000000e+22
9.351775e-07,4.129980e-27,2.250000e+10,1.000000e+22
9.444293e-07,4.129985e-27,2.250000e+10,1.000000e+22
9.537736e-07,4.129990e-27,2.250000e+10,1.000000e+22
9.632113e-07,4.129995e-27,2.250000e+10,1.000000e+22
9.727434e-07,4.129999e-27,2.250000e+10,1.000000e+22
9.823709e-07,4.130004e-27,2.250000e+10,1.000000e+22
9.920946e-07,4.130009e-27,2.250000e+10,1.000000e+22
1.001916e-06,4.130014e-27,2.250000e+10,1.000000e+22
1.011835e-06,4.130019e-27,2.250000e+10,1.000000e+22
1.021853e-06,4.130023e-27,2.250000e+10,1.000000e+22
1.031972e-06,4.130028e-27,2.250000e+10,1.000000e+22
1.042191e-06,4.130033e-27,2.250000e+10,1.000000e+22
1.052513e-06,4.130038e-27,2.250000e+10,1.000000e+22
1.062938e-06,4.130043e-27,2.250000e+10,1.000000e+22
1.073468e-06,4.130047e-27,2.250000e+10,1.000000e+22
1.084102e-06,4.130052e-27,2.250000e+10,1.000000e+22
1.094843e-06,4.130057e-27,2.250000e+10,1.000000e+22
1.105692e-06,4.130062e-27,2.250000e+10,1.000000e+22
1.116649e-06,4.130067e-27,2.250000e+10,1.000000e+22
1.127715e-06,4.130071e-27,2.250000e+10,1.000000e+22
1.138892e-06,4.130076e-27,2.250000e+10,1.000000e+22
1.150181e-06,4.130081e-27,2.250000e+10,1.000000e+22
1.161583e-06,4.130086e-27,2.250000e+10,1.000000e+22
1.173099e-06,4.130091e-27,2.250000e+10,1.000000e+22
1.184730e-06,4.130096e-27,2.250000e+10,1.000000e+22
1.196477e-06,4.130100e-27,2.250000e+10,1.000000e+22
1.208342e-06,4.130105e-27,2.250000e+10,1.000000e+22
1.220325e-06,4.130110e-27,2.250000e+10,1.000000e+22
1.232429e-06,4.130115e-27,2.250000e+10,1.000000e+22
1.244653e-06,4.130120e-27,2.250000e+10,1.000000e+22
1.257000e-06,4.130125e-27,2.250000e+10,1.000000e+22
1.269470e-06,4.130129e-27,2.250000e+10,1.000000e+22
1.282064e-06,4.130134e-27,2.250000e+10,1.000000e+22
1.294785e-06,4.130139e-27,2.250000e+10,1.000000e+22
